ENTREZID,SYMBOL,GENENAME,basalvirgin1,basalvirgin2,basalpregnant1,basalpregnant2,basallactate1,basallactate2
269132,Colgalt2,collagen beta(1-O)galactosyltransferase 2,5.937868012,5.895908218,6.916834111,7.320923691,7.250326629,7.204067242
19731,Rgl1,"ral guanine nucleotide dissociation stimulator,-like 1",5.963050828,6.043089696,4.913969215,5.189475286,4.88438289,4.969403539
100861876,NA,NA,-1.089013998,-0.769656935,-1.006218203,-0.741262051,-0.349373724,-0.085614303
67771,Arpc5,"actin related protein 2/3 complex, subunit 5",6.449282731,6.684741868,7.870185052,7.823741513,7.720555488,7.491814525
17970,Ncf2,neutrophil cytosolic factor 2,-1.756438659,-1.200291289,-0.716711586,-0.844355544,-3.89369424,-2.273241306
226517,Smg7,"Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)",6.432513742,6.264476404,6.352310906,6.156061842,5.968943118,6.140386623
16782,Lamc2,"laminin, gamma 2",9.60927266,9.848698963,10.09407911,10.53536376,10.83940938,10.425825
226519,Lamc1,"laminin, gamma 1",9.036590805,9.257401847,9.797225315,9.770252065,9.805625163,9.654413217
13211,Dhx9,DEAH (Asp-Glu-Ala-His) box polypeptide 9,8.374131904,8.336251574,8.399789909,8.350127736,8.005033097,7.888730329
74091,Npl,N-acetylneuraminate pyruvate lyase,-0.115981045,1.04433108,0.467712986,1.246247005,-0.121104736,-1.536275712
67792,Rgs8,regulator of G-protein signaling 8,-2.384469881,-1.475925732,0.648285231,-0.554848927,-2.308731739,-3.121238213
19734,Rgs16,regulator of G-protein signaling 16,5.356384105,5.818695017,5.556872117,5.164799171,4.05856166,4.85489626
24014,Rnasel,"ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",0.631831931,1.55227116,2.363015607,2.188659513,-0.269203375,-0.085614303
240816,Rgsl1,regulator of G-protein signaling like 1,-5.8439015,-2.264421626,-2.301674086,-0.955386856,-1.086339318,-0.085614303
14645,Glul,glutamate-ammonia ligase (glutamine synthetase),6.622429922,6.626257198,6.954212847,7.387843283,8.019818533,7.963968654
15939,Ier5,immediate early response 5,7.827971234,8.052476969,8.076817832,8.272565957,7.144538895,7.28454147
15064,Mr1,"major histocompatibility complex, class I-related",3.885719244,4.154197668,3.862775785,4.130377697,4.307612887,4.474205772
58244,Stx6,syntaxin 6,5.864751336,5.765492996,6.068220631,5.978657791,5.638336937,5.793445892
207792,BC034090,cDNA sequence BC034090,4.449570149,4.351625904,4.01861365,4.163969321,4.130521997,4.544097704
19775,Xpr1,xenotropic and polytropic retrovirus receptor 1,5.84216125,6.051345484,6.174427708,6.138426817,6.444299251,6.353278951
72482,Acbd6,acyl-Coenzyme A binding domain containing 6,5.045602464,4.931677478,5.01614961,5.138004297,4.921155219,5.045678039
104009,Qsox1,quiescin Q6 sulfhydryl oxidase 1,5.387919679,5.416337458,5.688558833,5.723248491,5.622662414,5.4371825
74081,Cep350,centrosomal protein 350,5.532766562,5.52466736,5.058275086,5.247030865,6.019693867,6.049187637
208263,Tor1aip1,torsin A interacting protein 1,6.637141075,6.862752016,6.640040477,6.538708688,6.549594687,6.609741321
240832,Tor1aip2,torsin A interacting protein 2,7.597097401,7.757063148,8.235985546,8.182833738,8.460830649,8.228043016
214575,Tdrd5,tudor domain containing 5,-4.258938999,-5.723853245,-5.761105705,-5.599243046,-5.478656741,-5.443166308
170484,Nphs2,"nephrosis 2, podocin",-1.451584077,-0.968965743,2.618272662,2.753903779,2.098772087,2.178885512
77352,Axdnd1,axonemal dynein light chain domain containing 1,-1.937010904,-1.636390404,-0.146395861,-0.844355544,-0.723769239,-0.919604352
20652,Soat1,sterol O-acyltransferase 1,4.585505242,5.186789485,5.268871642,5.200847941,5.107244709,4.762626942
11352,Abl2,"v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)",7.085911685,7.481787298,7.432265645,7.556998073,7.924488465,7.411507314
30935,Tor3a,"torsin family 3, member A",4.165927117,4.148051993,4.412571431,4.649870406,4.722241864,4.283051852
215015,Fam20b,"family with sequence similarity 20, member B",5.987801599,6.103092405,6.150660766,6.128252023,6.23171923,6.202041775
78255,Ralgps2,Ral GEF with PH domain and SH3 binding motif 2,5.807598721,5.915035137,5.591489526,5.621739805,5.608142945,5.600544556
72713,Angptl1,angiopoietin-like 1,-0.289312648,-0.36630124,-0.551652339,-0.241691042,1.922222696,1.545518379
226525,Rasal2,RAS protein activator like 2,4.901772824,4.986092135,4.194544203,4.26029174,4.925420396,4.791651123
69953,2810025M15Rik,RIKEN cDNA 2810025M15 gene,3.434547958,3.604821682,2.78964108,2.690775801,2.457981198,2.584739689
226527,Cryzl2,crystallin zeta like 2,-0.558499281,0.579927503,0.505680836,0.283400003,0.249263714,-0.398772188
89867,Sec16b,SEC16 homolog B (S. cerevisiae),0.495948503,1.642468969,1.816323123,1.295574717,1.289527584,1.27107921
100504090,NA,NA,0.599041996,0.962647282,-0.088680363,0.466846144,-0.193254522,-0.233712942
11899,Astn1,astrotactin 1,-0.985920505,-0.438451026,-3.43917761,-2.429318045,-2.671301819,-5.443166308
23850,Pappa2,pappalysin 2,2.380100174,2.152663701,-2.301674086,-0.469960029,-3.156728646,-1.74272659
26374,Rfwd2,ring finger and WD repeat domain 2,3.905967928,4.005767498,3.862775785,3.964906444,4.423718374,4.070561288
21960,Tnr,tenascin R,-1.089013998,-2.023413527,-2.060665987,-2.429318045,-2.671301819,-1.195238794
67647,4930523C07Rik,RIKEN cDNA 4930523C07 gene,7.15944072,7.344085231,7.828662463,7.890228641,8.104543582,7.743412244
75255,4930562F07Rik,RIKEN cDNA 4930562F07 gene,0.631831931,0.425893874,1.496282138,1.639161693,1.797467665,1.633649289
329278,Tnn,tenascin N,0.459879248,0.685537691,1.959993484,1.947651414,1.922222696,1.756506037
64659,Mrps14,mitochondrial ribosomal protein S14,4.055455423,3.855462692,4.135226699,4.126975113,4.202581671,4.272795682
12301,Cacybp,calcyclin binding protein,5.602664909,5.692416499,5.957855207,5.759957439,5.418432388,5.073518642
29809,Rabgap1l,RAB GTPase activating protein 1-like,5.92717524,6.040603719,6.131816519,6.110271614,6.485323047,6.441385826
381305,Rc3h1,RING CCCH (C3H) domains 1,6.896933326,6.816516999,6.397188399,6.064759717,6.202142294,6.193911349
240869,Zbtb37,zinc finger and BTB domain containing 37,2.056965308,2.315065744,2.331651436,2.856084174,3.25266229,2.978898458
14455,Gas5,growth arrest specific 5,7.644315233,7.303880005,7.370590519,7.294248101,6.991239408,7.274724276
100217446,Snord47,"small nucleolar RNA, C/D box 47",0.976277463,-0.169264393,0.428718854,1.030113574,0.193768601,0.48757103
226539,Dars2,aspartyl-tRNA synthetase 2 (mitochondrial),2.796343436,2.819178575,2.702418668,2.989471589,3.279566474,3.13048088
70454,Cenpl,centromere protein L,3.511449597,3.0607816,3.888150473,3.964906444,4.393248497,4.336553047
226541,Klhl20,kelch-like 20,3.401651206,3.360955143,3.888150473,4.089007263,4.390165814,4.422566963
11758,Prdx6,peroxiredoxin 6,6.574741749,6.632873812,6.534950133,6.433147123,5.875041468,5.775396928
240873,Tnfsf18,"tumor necrosis factor (ligand) superfamily, member 18",-1.451584077,-2.553928244,-2.060665987,-2.791888124,-0.349373724,-0.919604352
226551,Suco,SUN domain containing ossification factor,7.40476734,7.517385134,8.120295083,8.337302881,8.032478189,8.068215743
67292,Pigc,"phosphatidylinositol glycan anchor biosynthesis, class C",2.184004497,2.189036091,2.175532234,2.349124185,2.686250186,3.052688719
103967,Dnm3,dynamin 3,1.792723121,2.681288218,1.133712058,1.767079168,1.029137899,0.785652383
71449,Mettl13,methyltransferase like 13,3.697195115,3.679158778,3.307672573,2.904582692,2.686250186,2.680955004
53330,Vamp4,vesicle-associated membrane protein 4,3.077939437,3.143425495,3.010383765,3.158980168,3.478445301,3.436416942
17926,Myoc,myocilin,-0.714618483,-0.679459126,-2.060665987,-3.277314951,-3.156728646,-3.858203807
226562,Prrc2c,proline-rich coiled-coil 2C,8.048546449,8.232976633,8.111665352,8.169251458,8.164410259,8.093202342
14261,Fmo1,flavin containing monooxygenase 1,2.887417531,3.376809094,2.963408148,2.966810992,2.05272472,1.957713129
55990,Fmo2,flavin containing monooxygenase 2,4.872917961,5.454189084,5.685460704,6.321481974,5.975128315,5.929154647
14262,Fmo3,flavin containing monooxygenase 3,-2.384469881,-5.723853245,-5.761105705,-4.014280546,-5.478656741,-5.443166308
18933,Prrx1,paired related homeobox 1,4.160318966,4.23469947,2.900672393,3.397936435,2.504336834,3.630975155
98376,Gorab,"golgin, RAB6-interacting",2.940733346,2.763986789,2.942797868,2.762700727,2.128673573,2.660121501
16579,Kifap3,kinesin-associated protein 3,4.795439209,4.669537212,4.579857059,4.789850476,4.906127009,4.971518928
240880,Scyl3,SCY1-like 3 (S. cerevisiae),3.768966997,3.453566293,3.370751256,3.145590791,3.087397297,3.768721987
381306,BC055324,cDNA sequence BC055324,2.172906788,2.024339604,1.831351332,1.000669796,0.671090379,0.534113616
69962,Mettl18,methyltransferase like 18,0.459879248,0.425893874,-0.33484095,-0.389789681,-0.121104736,-1.195238794
20339,Sele,"selectin, endothelial cell",5.186075847,6.1414934,3.426246368,3.949578862,3.245857112,2.660121501
20344,Selp,"selectin, platelet",7.350701475,8.130917761,5.871435172,6.172659034,4.547866702,4.563860959
100503816,Gm16548,predicted gene 16548,1.70299296,1.743752305,-1.673642864,-1.511780205,-1.571766145,-1.050848885
14067,F5,coagulation factor V,-0.799507381,-0.769656935,-2.060665987,-0.955386856,-2.019225122,-2.273241306
116914,Slc19a2,"solute carrier family 19 (thiamine transporter), member 2",4.967473194,5.232522912,4.915732901,4.682686981,3.941303437,3.853749899
74895,Ccdc181,coiled-coil domain containing 181,2.172906788,2.177013563,0.169631633,0.876490385,0.302702973,1.064628332
66352,Blzf1,basic leucine zipper nuclear factor 1,4.494834883,4.432229831,4.19744701,3.824923243,4.40245722,4.477186548
171567,Nme7,NME/NM23 family member 7,3.765277238,3.824968663,3.79540035,3.858137833,4.216571551,4.173382536
11931,Atp1b1,"ATPase, Na+/K+ transporting, beta 1 polypeptide",3.808943473,3.64028141,3.708536112,3.211328588,2.666001502,2.357733592
56429,Dpt,dermatopontin,2.796343436,2.646834162,1.418803385,1.343271459,1.207843786,1.095992503
108735,Sft2d2,SFT2 domain containing 2,6.07682352,6.041432854,5.681319488,5.808555804,6.213522836,6.152557386
226591,Tiprl,"TIP41, TOR signalling pathway regulator-like (S. cerevisiae)",5.086096563,5.089126226,4.941932684,5.012703896,5.107244709,4.967285044
240888,Gpr161,G protein-coupled receptor 161,3.251495523,3.180028601,3.07494465,3.165628544,3.713636074,3.652230715
74106,Dcaf6,DDB1 and CUL4 associated factor 6,4.886568637,5.356298065,5.302963375,5.506010733,5.877244898,5.788654871
70456,Mpc2,mitochondrial pyruvate carrier 2,4.501503747,4.52051059,4.777083227,4.88356491,4.965322802,4.904455061
271639,Adcy10,adenylate cyclase 10,-1.756438659,-4.138890744,-2.301674086,-1.692352451,-0.434262621,-0.688278806
68481,Mpzl1,myelin protein zero-like 1,5.673275753,5.93837006,5.704970756,5.642144318,5.652557164,5.869149439
226594,Rcsd1,RCSD domain containing 1,3.52896356,2.986953189,3.401285624,3.363652959,3.889849721,4.058670877
433375,Creg1,cellular repressor of E1A-stimulated genes 1,4.938277694,4.860169695,4.874612415,4.855056247,4.508607271,4.447097969
18986,Pou2f1,"POU domain, class 2, transcription factor 1",4.114651216,4.257714037,4.437339336,4.287977569,4.542323198,4.416368479
59290,Gpa33,glycoprotein A33 (transmembrane),-5.8439015,-1.636390404,-2.301674086,-2.139811428,-1.778217023,-1.536275712
100039795,Ildr2,immunoglobulin-like domain containing receptor 2,3.865182313,3.328714806,1.973603915,1.713639909,0.013196356,-0.313883291
27878,Tada1,transcriptional adaptor 1,4.344687346,4.406717318,4.369464858,4.143908348,3.850018187,3.959845716
71592,Pogk,pogo transposable element with KRAB domain,5.947668412,5.952544642,6.011621244,5.832776801,6.009685537,5.7522059
226604,Gm4847,predicted gene 4847,-1.937010904,-5.723853245,-5.761105705,-5.599243046,-5.478656741,-5.443166308
240894,Fmo9,flavin containing monooxygenase 9,-3.521973405,-5.723853245,-5.761105705,-5.599243046,-5.478656741,-5.443166308
226610,Fam78b,"family with sequence similarity 78, member B",2.759724845,2.389888921,0.505680836,0.423124767,0.075932111,-0.016901553
80914,Uck2,uridine-cytidine kinase 2,5.016409555,5.186789485,6.14540914,5.913003597,4.942356115,4.879888453
68944,Tmco1,transmembrane and coiled-coil domains 1,4.869485015,5.066495252,5.506266226,5.80110275,5.523455036,5.369813163
56752,Aldh9a1,"aldehyde dehydrogenase 9, subfamily A1",5.833377691,5.629844964,5.950991346,6.158563626,6.36172781,6.185734844
66447,Mgst3,microsomal glutathione S-transferase 3,3.541960901,3.468439569,3.844373813,4.244678005,4.426730264,4.209678665
18514,Pbx1,pre B cell leukemia homeobox 1,7.356230815,7.495466557,7.29095283,7.477071528,7.788861501,7.753896768
66977,Nuf2,"NUF2, NDC80 kinetochore complex component",2.321005427,2.441053682,2.547233325,2.2772739,0.136053103,-0.799310118
19737,Rgs5,regulator of G-protein signaling 5,2.69913032,3.463498828,2.820094877,3.563148283,3.88109282,3.792847884
100862094,NA,NA,2.491488855,2.952103788,2.538102313,3.111563387,3.595484722,3.138034274
19736,Rgs4,regulator of G-protein signaling 4,3.136238078,3.859229522,2.198896227,2.864281327,2.838755873,2.562458241
15490,Hsd17b7,hydroxysteroid (17-beta) dehydrogenase 7,4.247533886,4.062416383,4.459272623,4.074949222,5.283725298,5.019335965
18214,Ddr2,"discoidin domain receptor family, member 2",3.5886404,4.220126669,5.222600488,5.52681607,5.577303494,5.616854047
107652,Uap1,UDP-N-acetylglucosamine pyrophosphorylase 1,6.834038316,7.034994558,6.068220631,6.218939659,6.329100663,6.03206047
16589,Uhmk1,U2AF homology motif (UHM) kinase 1,2.866904934,3.328714806,2.443465439,2.585632297,3.048820265,2.780835366
665574,Gm7694,predicted gene 7694,3.333518038,3.721161601,3.975296226,3.937975354,3.382430165,3.288152723
70729,Nos1ap,nitric oxide synthase 1 (neuronal) adaptor protein,1.671798338,1.883477069,2.233247732,2.681527724,2.068237719,1.851454441
320078,Olfml2b,olfactomedin-like 2B,1.254130583,1.912771375,0.808749903,0.970612562,0.075932111,0.439476742
226641,Atf6,activating transcription factor 6,6.007457149,6.361287217,6.901340153,6.952224906,6.151155204,5.887190409
80915,Dusp12,dual specificity phosphatase 12,2.97946574,2.739671128,3.099981201,3.304638799,3.117533015,2.780835366
75472,Cfap126,cilia and flagella associated protein 126,-0.799507381,-0.594570228,-1.673642864,-1.07568109,-1.571766145,-0.233712942
66052,Sdhc,"succinate dehydrogenase complex, subunit C, integral membrane protein",6.020671582,6.052990987,6.787956954,6.892860496,6.693458192,6.588534895
17528,Mpz,myelin protein zero,2.966670135,3.22743147,1.033310161,1.749485108,1.150699879,1.756506037
66425,Pcp4l1,Purkinje cell protein 4-like 1,1.733527328,2.509766432,2.065442782,2.575682636,3.529771881,3.182542535
641376,Tomm40l,translocase of outer mitochondrial membrane 40 homolog-like (yeast),4.046362777,3.7252954,4.211874081,4.187026581,4.062439875,3.97679387
226646,Ndufs2,NADH dehydrogenase (ubiquinone) Fe-S protein 2,6.483370437,6.375165746,6.866200176,6.933843296,6.76719303,6.733941734
240913,Adamts4,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",7.098429725,7.623906518,6.381958576,7.290070776,7.654003636,7.058422115
57370,B4galt3,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",4.859136889,4.720126297,4.442242298,4.407784221,5.026162247,5.299143128
19044,Ppox,protoporphyrinogen oxidase,4.242234725,4.484381113,3.916613937,4.060752846,4.015198709,4.346367337
30941,Usp21,ubiquitin specific peptidase 21,4.131946468,3.946803004,4.089081133,3.91448455,4.411607536,4.653548847
66155,Ufc1,ubiquitin-fold modifier conjugating enzyme 1,3.53330903,3.526445173,3.531215928,3.527461427,3.529771881,3.542675629
21945,Dedd,death effector domain-containing,4.534393356,4.515745284,4.51152408,4.541586725,4.550630486,4.653548847
27045,Nit1,nitrilase 1,3.333518038,3.463498828,3.544955984,3.764891609,4.050773813,4.105655601
18637,Pfdn2,prefoldin 2,4.376476828,4.60145221,4.653579531,4.441046675,3.822839454,3.620228774
68874,Klhdc9,kelch domain containing 9,1.468981455,0.651186186,1.336926378,1.676881359,0.498623183,1.377012655
71740,Nectin4,nectin cell adhesion molecule 4,1.450719249,1.28737401,1.109259015,0.423124767,-1.391193899,-3.121238213
226652,Arhgap30,Rho GTPase activating protein 30,-1.937010904,-2.023413527,-3.43917761,-2.139811428,-3.89369424,-5.443166308
22278,Usf1,upstream transcription factor 1,3.665873504,3.014239015,2.914851328,2.831209505,3.272887318,3.929698752
16456,F11r,F11 receptor,7.786706916,7.894417534,7.353124655,7.237793497,7.746400031,7.71906765
56009,Alyref2,Aly/REF export factor 2,1.001588551,0.425893874,0.505680836,0.331494291,0.075932111,0.785652383
100041098,Tma7-ps,"translational machinery associated 7 homolog (S. cerevisiae), pseudogene",3.948888794,4.151128103,4.04141066,4.153973703,3.95388516,3.858329887
93840,Vangl2,VANGL planar cell polarity 2,2.853066026,2.602576242,2.804948333,2.545415197,2.820551278,2.837604462
59287,Ncstn,nicastrin,5.928825449,5.989962835,5.753115204,5.720993399,5.725302963,5.758345037
12847,Copa,coatomer protein complex subunit alpha,7.671182302,7.728774104,7.55021689,7.632428156,7.765855757,7.602081427
19298,Pex19,peroxisomal biogenesis factor 19,5.168024566,5.239765372,5.488600352,5.685581054,5.7471532,5.69446529
98193,Dcaf8,DDB1 and CUL4 associated factor 8,6.128001246,6.187164163,6.297224321,6.453664582,6.679637363,6.734564659
18611,Pea15a,phosphoprotein enriched in astrocytes 15A,4.598005205,4.541761801,4.682873838,4.698819521,5.327892881,5.33737346
12372,Casq1,calsequestrin 1,-0.714618483,0.158789804,-1.117249515,-1.351315533,-0.620675746,-1.195238794
98660,Atp1a2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",2.500394408,3.08671839,1.533515044,1.868362504,0.249263714,1.126689301
140559,Igsf8,"immunoglobulin superfamily, member 8",5.057719658,5.114562831,4.468914731,4.451965895,4.564370543,4.755278734
